file_id,section_id,local_readme_file,heading_markdown,,section_code
65,16,AradhanaRaj.bash-handbook.md,## Command substitution,AradhanaRaj.bash-handbook.md## Command substitution,3
65,17,AradhanaRaj.bash-handbook.md,## Arithmetic expansion,AradhanaRaj.bash-handbook.md## Arithmetic expansion,3
65,18,AradhanaRaj.bash-handbook.md,## Double and single quotes,AradhanaRaj.bash-handbook.md## Double and single quotes,3
65,19,AradhanaRaj.bash-handbook.md,# Arrays,AradhanaRaj.bash-handbook.md# Arrays,"1,3"
65,20,AradhanaRaj.bash-handbook.md,## Array declaration,AradhanaRaj.bash-handbook.md## Array declaration,3
65,21,AradhanaRaj.bash-handbook.md,## Array expansion,AradhanaRaj.bash-handbook.md## Array expansion,3
65,22,AradhanaRaj.bash-handbook.md,## Array slice,AradhanaRaj.bash-handbook.md## Array slice,3
65,23,AradhanaRaj.bash-handbook.md,## Adding elements into an array,AradhanaRaj.bash-handbook.md## Adding elements into an array,"3,6"
65,24,AradhanaRaj.bash-handbook.md,## Deleting elements from an array,AradhanaRaj.bash-handbook.md## Deleting elements from an array,3
65,25,AradhanaRaj.bash-handbook.md,"# Streams, pipes and lists","AradhanaRaj.bash-handbook.md# Streams, pipes and lists",1
65,26,AradhanaRaj.bash-handbook.md,## Streams,AradhanaRaj.bash-handbook.md## Streams,3
65,27,AradhanaRaj.bash-handbook.md,## Pipes,AradhanaRaj.bash-handbook.md## Pipes,3
65,28,AradhanaRaj.bash-handbook.md,## Lists of commands,AradhanaRaj.bash-handbook.md## Lists of commands,3
65,29,AradhanaRaj.bash-handbook.md,# Conditional statements,AradhanaRaj.bash-handbook.md# Conditional statements,
65,30,AradhanaRaj.bash-handbook.md,## Primary and combining expressions,AradhanaRaj.bash-handbook.md## Primary and combining expressions,3
65,31,AradhanaRaj.bash-handbook.md,## Using an `if` statement,AradhanaRaj.bash-handbook.md## Using an `if` statement,3
65,32,AradhanaRaj.bash-handbook.md,## Using a `case` statement,AradhanaRaj.bash-handbook.md## Using a `case` statement,3
65,33,AradhanaRaj.bash-handbook.md,# Loops,AradhanaRaj.bash-handbook.md# Loops,3
65,34,AradhanaRaj.bash-handbook.md,## `for` loop,AradhanaRaj.bash-handbook.md## `for` loop,3
65,35,AradhanaRaj.bash-handbook.md,## `while` loop,AradhanaRaj.bash-handbook.md## `while` loop,3
65,36,AradhanaRaj.bash-handbook.md,## `until` loop,AradhanaRaj.bash-handbook.md## `until` loop,3
65,37,AradhanaRaj.bash-handbook.md,## `select` loop,AradhanaRaj.bash-handbook.md## `select` loop,3
65,38,AradhanaRaj.bash-handbook.md,## Loop control,AradhanaRaj.bash-handbook.md## Loop control,3
65,39,AradhanaRaj.bash-handbook.md,# Functions,AradhanaRaj.bash-handbook.md# Functions,3
65,40,AradhanaRaj.bash-handbook.md,## Debugging,AradhanaRaj.bash-handbook.md## Debugging,3
65,41,AradhanaRaj.bash-handbook.md,# Afterwords,AradhanaRaj.bash-handbook.md# Afterwords,
65,42,AradhanaRaj.bash-handbook.md,# Want to learn more?,AradhanaRaj.bash-handbook.md# Want to learn more?,3
65,43,AradhanaRaj.bash-handbook.md,# License,AradhanaRaj.bash-handbook.md# License,5
66,1,aravenel.behance_python.md,# behance_python,aravenel.behance_python.md# behance_python,-
66,2,aravenel.behance_python.md,## A Python wrapper for the Behance API,aravenel.behance_python.md## A Python wrapper for the Behance API,1
66,3,aravenel.behance_python.md,####Warning! This wrapper is very much still in development and could change substantially!,aravenel.behance_python.md####Warning! This wrapper is very much still in development and could change substantially!,
66,4,aravenel.behance_python.md,####Note that this library does not currently support any of the OAUTH based POST functionality. This functionality will be added in future releases.,aravenel.behance_python.md####Note that this library does not currently support any of the OAUTH based POST functionality. This functionality will be added in future releases.,"1,3"
66,5,aravenel.behance_python.md,#Installation,aravenel.behance_python.md#Installation,3
66,6,aravenel.behance_python.md,#Usage,aravenel.behance_python.md#Usage,3
66,7,aravenel.behance_python.md,##API Object Usage,aravenel.behance_python.md##API Object Usage,3
66,8,aravenel.behance_python.md,##Project functionality,aravenel.behance_python.md##Project functionality,1
66,9,aravenel.behance_python.md,###Search for projects,aravenel.behance_python.md###Search for projects,"3,6"
66,10,aravenel.behance_python.md,###Get Single Project Details,aravenel.behance_python.md###Get Single Project Details,3
66,11,aravenel.behance_python.md,###Get Project Comments,aravenel.behance_python.md###Get Project Comments,3
66,12,aravenel.behance_python.md,##User functionality,aravenel.behance_python.md##User functionality,-
66,13,aravenel.behance_python.md,###Search for Users,aravenel.behance_python.md###Search for Users,3
66,14,aravenel.behance_python.md,###Get Single User Details,aravenel.behance_python.md###Get Single User Details,3
66,15,aravenel.behance_python.md,###Get User Projects,aravenel.behance_python.md###Get User Projects,"3,6"
66,16,aravenel.behance_python.md,###Get User Works in Progress,aravenel.behance_python.md###Get User Works in Progress,3
66,17,aravenel.behance_python.md,###Get User Appreciations,aravenel.behance_python.md###Get User Appreciations,3
66,18,aravenel.behance_python.md,###Get User Collections,aravenel.behance_python.md###Get User Collections,3
66,19,aravenel.behance_python.md,###Get User Stats,aravenel.behance_python.md###Get User Stats,3
66,20,aravenel.behance_python.md,###Get User Followers,aravenel.behance_python.md###Get User Followers,3
66,21,aravenel.behance_python.md,###Get Users Being Followed,aravenel.behance_python.md###Get Users Being Followed,3
66,22,aravenel.behance_python.md,###Get Work Experience,aravenel.behance_python.md###Get Work Experience,3
66,23,aravenel.behance_python.md,##Work in Progress Functionality,aravenel.behance_python.md##Work in Progress Functionality,
66,24,aravenel.behance_python.md,###Search for Works in Progress,aravenel.behance_python.md###Search for Works in Progress,3
66,25,aravenel.behance_python.md,###Get Work in Progress,aravenel.behance_python.md###Get Work in Progress,3
66,26,aravenel.behance_python.md,###Get Revision,aravenel.behance_python.md###Get Revision,3
66,27,aravenel.behance_python.md,###Get Comments,aravenel.behance_python.md###Get Comments,3
66,28,aravenel.behance_python.md,##Collection Functionality,aravenel.behance_python.md##Collection Functionality,1
66,29,aravenel.behance_python.md,###Search for Collections,aravenel.behance_python.md###Search for Collections,3
66,30,aravenel.behance_python.md,###Get Collection,aravenel.behance_python.md###Get Collection,3
66,31,aravenel.behance_python.md,###Get Collection Projects,aravenel.behance_python.md###Get Collection Projects,3
66,32,aravenel.behance_python.md,#Exceptions,aravenel.behance_python.md#Exceptions,6
67,1,ardockgradlescriptkotlinmaster....md,# Gradle Script Kotlin,ardockgradlescriptkotlinmaster....md# Gradle Script Kotlin,6
67,2,ardockgradlescriptkotlinmaster....md,## Getting Started,ardockgradlescriptkotlinmaster....md## Getting Started,3
67,3,ardockgradlescriptkotlinmaster....md,## Issue Tracking,ardockgradlescriptkotlinmaster....md## Issue Tracking,
67,4,ardockgradlescriptkotlinmaster....md,## Staying in Touch,ardockgradlescriptkotlinmaster....md## Staying in Touch,5
67,5,ardockgradlescriptkotlinmaster....md,## Limitations,ardockgradlescriptkotlinmaster....md## Limitations,1
67,6,ardockgradlescriptkotlinmaster....md,## License,ardockgradlescriptkotlinmaster....md## License,5
68,1,ArieLeo.Unity-ViewpointComputation.md,# Unity-ViewpointComputation,ArieLeo.Unity-ViewpointComputation.md# Unity-ViewpointComputation,1
68,2,ArieLeo.Unity-ViewpointComputation.md,## Using the library,ArieLeo.Unity-ViewpointComputation.md## Using the library,6
68,3,ArieLeo.Unity-ViewpointComputation.md,## Example Scene,ArieLeo.Unity-ViewpointComputation.md## Example Scene,3
69,1,arjunmenon.clappr.md,# Clappr Player,arjunmenon.clappr.md# Clappr Player,1
69,2,arjunmenon.clappr.md,### Using the Player,arjunmenon.clappr.md### Using the Player,3
69,3,arjunmenon.clappr.md,## Formats Supported,arjunmenon.clappr.md## Formats Supported,
69,4,arjunmenon.clappr.md,## Format | IE10 | IE11 | Firefox | Chrome | Safari | iPhone | iPad | Android,arjunmenon.clappr.md## Format | IE10 | IE11 | Firefox | Chrome | Safari | iPhone | iPad | Android,3
69,5,arjunmenon.clappr.md,## Built-in Plugins & Embed Parameters,arjunmenon.clappr.md## Built-in Plugins & Embed Parameters,3
69,6,arjunmenon.clappr.md,##### Player Size,arjunmenon.clappr.md##### Player Size,3
69,7,arjunmenon.clappr.md,##### Auto Play,arjunmenon.clappr.md##### Auto Play,
69,8,arjunmenon.clappr.md,##### Auto Play when Visible,arjunmenon.clappr.md##### Auto Play when Visible,
69,9,arjunmenon.clappr.md,##### Mute,arjunmenon.clappr.md##### Mute,
69,10,arjunmenon.clappr.md,#### Preload,arjunmenon.clappr.md#### Preload,3
69,11,arjunmenon.clappr.md,##### Google Analytics Plugin,arjunmenon.clappr.md##### Google Analytics Plugin,3
69,12,arjunmenon.clappr.md,##### Control bar colors,arjunmenon.clappr.md##### Control bar colors,3
69,13,arjunmenon.clappr.md,##### Watermark,arjunmenon.clappr.md##### Watermark,"3,6"
69,14,arjunmenon.clappr.md,##### Poster,arjunmenon.clappr.md##### Poster,3
69,15,arjunmenon.clappr.md,##### Stats,arjunmenon.clappr.md##### Stats,3
69,16,arjunmenon.clappr.md,### Status,arjunmenon.clappr.md### Status,"4,7"
69,17,arjunmenon.clappr.md,### Installing for development,arjunmenon.clappr.md### Installing for development,3
69,18,arjunmenon.clappr.md,### Contributors,arjunmenon.clappr.md### Contributors,5
69,19,arjunmenon.clappr.md,### Contributing,arjunmenon.clappr.md### Contributing,7
70,1,ArrowMeng.awesome-go.md,# Awesome Go [![Build Status](https://travis-ci.org/avelino/awesome-go.svg?branch=master)](https://travis-ci.org/avelino/awesome-go) [![Awesome](https://cdn.rawgit.com/sindresorhus/awesome/d7305f38d29fed78fa85652e3a63e154dd8e8829/media/badge.svg)](https://github.com/sindresorhus/awesome) [![Join the chat at https://gitter.im/avelino/awesome-go](https://badges.gitter.im/avelino/awesome-go.svg)](https://gitter.im/avelino/awesome-go?utm_source=badge&utm_medium=badge&utm_campaign=pr-badge&utm_content=badge),ArrowMeng.awesome-go.md# Awesome Go [![Build Status](https://travis-ci.org/avelino/awesome-go.svg?branch=master)](https://travis-ci.org/avelino/awesome-go) [![Awesome](https://cdn.rawgit.com/sindresorhus/awesome/d7305f38d29fed78fa85652e3a63e154dd8e8829/media/badge.svg)](https://github.com/sindresorhus/awesome) [![Join the chat at https://gitter.im/avelino/awesome-go](https://badges.gitter.im/avelino/awesome-go.svg)](https://gitter.im/avelino/awesome-go?utm_source=badge&utm_medium=badge&utm_campaign=pr-badge&utm_content=badge),"1,6"
70,2,ArrowMeng.awesome-go.md,### Contributing,ArrowMeng.awesome-go.md### Contributing,"5,7"
70,3,ArrowMeng.awesome-go.md,"#### *If you see a package or project here that is no longer maintained or is not a good fit, please submit a pull request to improve this file. Thank you!*","ArrowMeng.awesome-go.md#### *If you see a package or project here that is no longer maintained or is not a good fit, please submit a pull request to improve this file. Thank you!*",7
70,4,ArrowMeng.awesome-go.md,### Contents,ArrowMeng.awesome-go.md### Contents,1
70,5,ArrowMeng.awesome-go.md,## Audio/Music,ArrowMeng.awesome-go.md## Audio/Music,1
70,6,ArrowMeng.awesome-go.md,## Authentication & OAuth,ArrowMeng.awesome-go.md## Authentication & OAuth,1
70,7,ArrowMeng.awesome-go.md,## Command Line,ArrowMeng.awesome-go.md## Command Line,3
70,8,ArrowMeng.awesome-go.md,### Standard CLI,ArrowMeng.awesome-go.md### Standard CLI,"1,3"
70,9,ArrowMeng.awesome-go.md,### Advanced Console UIs,ArrowMeng.awesome-go.md### Advanced Console UIs,1
70,10,ArrowMeng.awesome-go.md,## Configuration,ArrowMeng.awesome-go.md## Configuration,3
70,11,ArrowMeng.awesome-go.md,## Continuous Integration,ArrowMeng.awesome-go.md## Continuous Integration,"1,6"
70,12,ArrowMeng.awesome-go.md,## CSS Preprocessors,ArrowMeng.awesome-go.md## CSS Preprocessors,6
70,13,ArrowMeng.awesome-go.md,## Data Structures,ArrowMeng.awesome-go.md## Data Structures,1
70,14,ArrowMeng.awesome-go.md,## Database,ArrowMeng.awesome-go.md## Database,"1,6"
70,15,ArrowMeng.awesome-go.md,## Database Drivers,ArrowMeng.awesome-go.md## Database Drivers,1
70,16,ArrowMeng.awesome-go.md,## Date & Time,ArrowMeng.awesome-go.md## Date & Time,1
70,17,ArrowMeng.awesome-go.md,## Distributed Systems,ArrowMeng.awesome-go.md## Distributed Systems,1
70,18,ArrowMeng.awesome-go.md,## Email,ArrowMeng.awesome-go.md## Email,1
70,19,ArrowMeng.awesome-go.md,## Embeddable Scripting Languages,ArrowMeng.awesome-go.md## Embeddable Scripting Languages,"1,6"
70,20,ArrowMeng.awesome-go.md,## Financial,ArrowMeng.awesome-go.md## Financial,1
70,21,ArrowMeng.awesome-go.md,## Forms,ArrowMeng.awesome-go.md## Forms,1
70,22,ArrowMeng.awesome-go.md,## Game Development,ArrowMeng.awesome-go.md## Game Development,"1,6"
70,23,ArrowMeng.awesome-go.md,## Generation & Generics,ArrowMeng.awesome-go.md## Generation & Generics,1
70,24,ArrowMeng.awesome-go.md,## Go Compilers,ArrowMeng.awesome-go.md## Go Compilers,"1,6"
70,25,ArrowMeng.awesome-go.md,## Goroutines,ArrowMeng.awesome-go.md## Goroutines,-
70,26,ArrowMeng.awesome-go.md,## GUI,ArrowMeng.awesome-go.md## GUI,1
70,27,ArrowMeng.awesome-go.md,## Hardware,ArrowMeng.awesome-go.md## Hardware,
70,28,ArrowMeng.awesome-go.md,## Images,ArrowMeng.awesome-go.md## Images,1
70,29,ArrowMeng.awesome-go.md,## Logging,ArrowMeng.awesome-go.md## Logging,1
70,30,ArrowMeng.awesome-go.md,## Machine Learning,ArrowMeng.awesome-go.md## Machine Learning,1
70,31,ArrowMeng.awesome-go.md,## Messaging,ArrowMeng.awesome-go.md## Messaging,"1,6"
70,32,ArrowMeng.awesome-go.md,## Miscellaneous,ArrowMeng.awesome-go.md## Miscellaneous,"1,3"
70,33,ArrowMeng.awesome-go.md,## Natural Language Processing,ArrowMeng.awesome-go.md## Natural Language Processing,"1,6"
70,34,ArrowMeng.awesome-go.md,## Networking,ArrowMeng.awesome-go.md## Networking,"1,6"
70,35,ArrowMeng.awesome-go.md,## OpenGL,ArrowMeng.awesome-go.md## OpenGL,1
70,36,ArrowMeng.awesome-go.md,## ORM,ArrowMeng.awesome-go.md## ORM,1
70,37,ArrowMeng.awesome-go.md,## Package Management,ArrowMeng.awesome-go.md## Package Management,"1,3"
70,38,ArrowMeng.awesome-go.md,## Query Language,ArrowMeng.awesome-go.md## Query Language,"1,6"
70,39,ArrowMeng.awesome-go.md,## Resource Embedding,ArrowMeng.awesome-go.md## Resource Embedding,1
70,40,ArrowMeng.awesome-go.md,## Science and Data Analysis,ArrowMeng.awesome-go.md## Science and Data Analysis,1
70,41,ArrowMeng.awesome-go.md,## Security,ArrowMeng.awesome-go.md## Security,1
70,42,ArrowMeng.awesome-go.md,## Serialization,ArrowMeng.awesome-go.md## Serialization,1
70,43,ArrowMeng.awesome-go.md,## Server Applications,ArrowMeng.awesome-go.md## Server Applications,1
70,44,ArrowMeng.awesome-go.md,## Template Engines,ArrowMeng.awesome-go.md## Template Engines,"1,3,6"
70,45,ArrowMeng.awesome-go.md,## Testing,ArrowMeng.awesome-go.md## Testing,1
70,46,ArrowMeng.awesome-go.md,## Text Processing,ArrowMeng.awesome-go.md## Text Processing,"1,3,6"
70,47,ArrowMeng.awesome-go.md,## Third-party APIs,ArrowMeng.awesome-go.md## Third-party APIs,"1,6"
70,48,ArrowMeng.awesome-go.md,## Utilities,ArrowMeng.awesome-go.md## Utilities,1
70,49,ArrowMeng.awesome-go.md,## Validation,ArrowMeng.awesome-go.md## Validation,1
70,50,ArrowMeng.awesome-go.md,## Version Control,ArrowMeng.awesome-go.md## Version Control,"1,4,6"
70,51,ArrowMeng.awesome-go.md,## Video,ArrowMeng.awesome-go.md## Video,
70,52,ArrowMeng.awesome-go.md,## Web Frameworks,ArrowMeng.awesome-go.md## Web Frameworks,1
70,53,ArrowMeng.awesome-go.md,### Middlewares,ArrowMeng.awesome-go.md### Middlewares,-
70,54,ArrowMeng.awesome-go.md,#### Actual middlewares,ArrowMeng.awesome-go.md#### Actual middlewares,6
70,55,ArrowMeng.awesome-go.md,#### Libraries for creating HTTP middlewares,ArrowMeng.awesome-go.md#### Libraries for creating HTTP middlewares,6
70,56,ArrowMeng.awesome-go.md,# Tools,ArrowMeng.awesome-go.md# Tools,3
70,57,ArrowMeng.awesome-go.md,## Code Analysis,ArrowMeng.awesome-go.md## Code Analysis,1
70,58,ArrowMeng.awesome-go.md,## Editor Plugins,ArrowMeng.awesome-go.md## Editor Plugins,"1,3,6"
70,59,ArrowMeng.awesome-go.md,## Go Tools,ArrowMeng.awesome-go.md## Go Tools,"1,3"
70,60,ArrowMeng.awesome-go.md,## Software Packages,ArrowMeng.awesome-go.md## Software Packages,
70,61,ArrowMeng.awesome-go.md,### DevOps Tools,ArrowMeng.awesome-go.md### DevOps Tools,1
70,62,ArrowMeng.awesome-go.md,### Other Software,ArrowMeng.awesome-go.md### Other Software,1
70,63,ArrowMeng.awesome-go.md,# Resources,ArrowMeng.awesome-go.md# Resources,6
70,64,ArrowMeng.awesome-go.md,## Benchmarks,ArrowMeng.awesome-go.md## Benchmarks,1
70,65,ArrowMeng.awesome-go.md,## Conferences,ArrowMeng.awesome-go.md## Conferences,"-,6"
70,66,ArrowMeng.awesome-go.md,## E-Books,ArrowMeng.awesome-go.md## E-Books,-
70,67,ArrowMeng.awesome-go.md,## Twitter,ArrowMeng.awesome-go.md## Twitter,5
70,68,ArrowMeng.awesome-go.md,## Websites,ArrowMeng.awesome-go.md## Websites,"1,5,6"
70,69,ArrowMeng.awesome-go.md,### Tutorials,ArrowMeng.awesome-go.md### Tutorials,1
70,70,ArrowMeng.awesome-go.md,## Windows,ArrowMeng.awesome-go.md## Windows,3
71,1,arsnyder16.CsvReader.md,# CSV Reader,arsnyder16.CsvReader.md# CSV Reader,"1,6"
71,2,arsnyder16.CsvReader.md,## Build the project,arsnyder16.CsvReader.md## Build the project,3
71,3,arsnyder16.CsvReader.md,## Library License,arsnyder16.CsvReader.md## Library License,5
71,4,arsnyder16.CsvReader.md,## Getting Started,arsnyder16.CsvReader.md## Getting Started,3
71,5,arsnyder16.CsvReader.md,## Additional Features,arsnyder16.CsvReader.md## Additional Features,"1,6"
71,6,arsnyder16.CsvReader.md,### Columns,arsnyder16.CsvReader.md### Columns,3
71,7,arsnyder16.CsvReader.md,### SQL Bulk Copy,arsnyder16.CsvReader.md### SQL Bulk Copy,3
71,8,arsnyder16.CsvReader.md,## Performance,arsnyder16.CsvReader.md## Performance,3
72,1,arthurka-o.exirc.md,# ExIrc,arthurka-o.exirc.md# ExIrc,1
72,2,arthurka-o.exirc.md,## Getting Started,arthurka-o.exirc.md## Getting Started,3
73,1,artisson.zf2-twitter-bootstrap-module.md,# TwitterBootstrap,artisson.zf2-twitter-bootstrap-module.md# TwitterBootstrap,"1,6"
73,2,artisson.zf2-twitter-bootstrap-module.md,# Requirements,artisson.zf2-twitter-bootstrap-module.md# Requirements,6
73,3,artisson.zf2-twitter-bootstrap-module.md,# Installation,artisson.zf2-twitter-bootstrap-module.md# Installation,3
73,4,artisson.zf2-twitter-bootstrap-module.md,# Stylesheet attachment.,artisson.zf2-twitter-bootstrap-module.md# Stylesheet attachment.,-
73,5,artisson.zf2-twitter-bootstrap-module.md,# Project plan,artisson.zf2-twitter-bootstrap-module.md# Project plan,3
73,6,artisson.zf2-twitter-bootstrap-module.md,# Zend\Form integration.,artisson.zf2-twitter-bootstrap-module.md# Zend\Form integration.,"3,6,8"
73,7,artisson.zf2-twitter-bootstrap-module.md,## Simple example,artisson.zf2-twitter-bootstrap-module.md## Simple example,3
73,8,artisson.zf2-twitter-bootstrap-module.md,## Complex example,artisson.zf2-twitter-bootstrap-module.md## Complex example,3
74,1,arviAgilaThememasterREADME.md.md,# Agila Theme,arviAgilaThememasterREADME.md.md# Agila Theme,"-,3"
74,2,arviAgilaThememasterREADME.md.md,##### A Sublime Text 3 UI Theme,arviAgilaThememasterREADME.md.md##### A Sublime Text 3 UI Theme,3
74,3,arviAgilaThememasterREADME.md.md,## Screenshots,arviAgilaThememasterREADME.md.md## Screenshots,"3,6"
74,4,arviAgilaThememasterREADME.md.md,#### Agila Theme,arviAgilaThememasterREADME.md.md#### Agila Theme,"-,3"
74,5,arviAgilaThememasterREADME.md.md,#### Agila Origin Theme,arviAgilaThememasterREADME.md.md#### Agila Origin Theme,"-,3"
74,6,arviAgilaThememasterREADME.md.md,#### Agila Dracula Theme,arviAgilaThememasterREADME.md.md#### Agila Dracula Theme,"-,3"
74,7,arviAgilaThememasterREADME.md.md,#### Agila Monokai Theme,arviAgilaThememasterREADME.md.md#### Agila Monokai Theme,"-,3"
74,8,arviAgilaThememasterREADME.md.md,#### Agila Cobalt Theme,arviAgilaThememasterREADME.md.md#### Agila Cobalt Theme,"-,3"
74,9,arviAgilaThememasterREADME.md.md,#### Agila Classic Theme,arviAgilaThememasterREADME.md.md#### Agila Classic Theme,"-,3"
74,10,arviAgilaThememasterREADME.md.md,#### Agila Light Theme,arviAgilaThememasterREADME.md.md#### Agila Light Theme,3
74,11,arviAgilaThememasterREADME.md.md,#### Agila Neon Theme,arviAgilaThememasterREADME.md.md#### Agila Neon Theme,"-,3"
74,12,arviAgilaThememasterREADME.md.md,## ,arviAgilaThememasterREADME.md.md## ,-
74,13,arviAgilaThememasterREADME.md.md,### How to Install,arviAgilaThememasterREADME.md.md### How to Install,3
74,14,arviAgilaThememasterREADME.md.md,##### *Chill* way,arviAgilaThememasterREADME.md.md##### *Chill* way,3
74,15,arviAgilaThememasterREADME.md.md,##### *Woooo* way,arviAgilaThememasterREADME.md.md##### *Woooo* way,3
74,16,arviAgilaThememasterREADME.md.md,## ,arviAgilaThememasterREADME.md.md## ,-
74,17,arviAgilaThememasterREADME.md.md,### Themes,arviAgilaThememasterREADME.md.md### Themes,"3,6"
74,18,arviAgilaThememasterREADME.md.md,### Activation,arviAgilaThememasterREADME.md.md### Activation,
74,19,arviAgilaThememasterREADME.md.md,##### *Chill* way via Skins,arviAgilaThememasterREADME.md.md##### *Chill* way via Skins,"1,3"
74,20,arviAgilaThememasterREADME.md.md,##### *Woooo* way,arviAgilaThememasterREADME.md.md##### *Woooo* way,3
74,21,arviAgilaThememasterREADME.md.md,##### Default theme,arviAgilaThememasterREADME.md.md##### Default theme,"3,6"
74,22,arviAgilaThememasterREADME.md.md,#,arviAgilaThememasterREADME.md.md#,-
74,23,arviAgilaThememasterREADME.md.md,##### Origin theme,arviAgilaThememasterREADME.md.md##### Origin theme,"-,3"
74,24,arviAgilaThememasterREADME.md.md,#,arviAgilaThememasterREADME.md.md#,-
74,25,arviAgilaThememasterREADME.md.md,##### Dracula theme,arviAgilaThememasterREADME.md.md##### Dracula theme,"-,3"
74,26,arviAgilaThememasterREADME.md.md,#,arviAgilaThememasterREADME.md.md#,-
74,27,arviAgilaThememasterREADME.md.md,##### Monokai theme,arviAgilaThememasterREADME.md.md##### Monokai theme,"-,3"
74,28,arviAgilaThememasterREADME.md.md,#,arviAgilaThememasterREADME.md.md#,-
74,29,arviAgilaThememasterREADME.md.md,##### Cobalt theme,arviAgilaThememasterREADME.md.md##### Cobalt theme,"-,3"
74,30,arviAgilaThememasterREADME.md.md,#,arviAgilaThememasterREADME.md.md#,-
74,31,arviAgilaThememasterREADME.md.md,##### Classic theme,arviAgilaThememasterREADME.md.md##### Classic theme,"-,3"
74,32,arviAgilaThememasterREADME.md.md,#,arviAgilaThememasterREADME.md.md#,-
74,33,arviAgilaThememasterREADME.md.md,##### Light theme,arviAgilaThememasterREADME.md.md##### Light theme,-
74,34,arviAgilaThememasterREADME.md.md,#,arviAgilaThememasterREADME.md.md#,-
74,35,arviAgilaThememasterREADME.md.md,##### Neon theme,arviAgilaThememasterREADME.md.md##### Neon theme,"-,3"
74,36,arviAgilaThememasterREADME.md.md,#,arviAgilaThememasterREADME.md.md#,-
74,37,arviAgilaThememasterREADME.md.md,#,arviAgilaThememasterREADME.md.md#,-
74,38,arviAgilaThememasterREADME.md.md,## ,arviAgilaThememasterREADME.md.md## ,-
74,39,arviAgilaThememasterREADME.md.md,### Settings,arviAgilaThememasterREADME.md.md### Settings,3
74,40,arviAgilaThememasterREADME.md.md,##### THEME OVERRIDE,arviAgilaThememasterREADME.md.md##### THEME OVERRIDE,-
74,41,arviAgilaThememasterREADME.md.md,#,arviAgilaThememasterREADME.md.md#,-
74,42,arviAgilaThememasterREADME.md.md,##### SIDEBAR COMPACT TREE STRUCTURE - NO INDENTATION,arviAgilaThememasterREADME.md.md##### SIDEBAR COMPACT TREE STRUCTURE - NO INDENTATION,1
74,43,arviAgilaThememasterREADME.md.md,#,arviAgilaThememasterREADME.md.md#,-
74,44,arviAgilaThememasterREADME.md.md,##### SIDEBAR TREE SIZE (default: medium),arviAgilaThememasterREADME.md.md##### SIDEBAR TREE SIZE (default: medium),3
74,45,arviAgilaThememasterREADME.md.md,#,arviAgilaThememasterREADME.md.md#,-
74,46,arviAgilaThememasterREADME.md.md,##### SIDEBAR HEADING (default: theme-based color),arviAgilaThememasterREADME.md.md##### SIDEBAR HEADING (default: theme-based color),3
74,47,arviAgilaThememasterREADME.md.md,#,arviAgilaThememasterREADME.md.md#,-
74,48,arviAgilaThememasterREADME.md.md,##### SIDEBAR ENTRY/ITEM FONT SIZE (default: 13),arviAgilaThememasterREADME.md.md##### SIDEBAR ENTRY/ITEM FONT SIZE (default: 13),3
74,49,arviAgilaThememasterREADME.md.md,#,arviAgilaThememasterREADME.md.md#,-
74,50,arviAgilaThememasterREADME.md.md,##### SIDEBAR SELECTED ENTRY/ITEM (default: pink),arviAgilaThememasterREADME.md.md##### SIDEBAR SELECTED ENTRY/ITEM (default: pink),3
74,51,arviAgilaThememasterREADME.md.md,#,arviAgilaThememasterREADME.md.md#,-
74,52,arviAgilaThememasterREADME.md.md,##### SIDEBAR LIGHT ICONS (default: dark),arviAgilaThememasterREADME.md.md##### SIDEBAR LIGHT ICONS (default: dark),
74,53,arviAgilaThememasterREADME.md.md,#,arviAgilaThememasterREADME.md.md#,-
74,54,arviAgilaThememasterREADME.md.md,##### SIDEBAR FOLDER PLUS/MINUS ICONS,arviAgilaThememasterREADME.md.md##### SIDEBAR FOLDER PLUS/MINUS ICONS,3
74,55,arviAgilaThememasterREADME.md.md,#,arviAgilaThememasterREADME.md.md#,-
74,56,arviAgilaThememasterREADME.md.md,##### COMPACT TAB - REDUCED TAB HEIGHT,arviAgilaThememasterREADME.md.md##### COMPACT TAB - REDUCED TAB HEIGHT,
74,57,arviAgilaThememasterREADME.md.md,#,arviAgilaThememasterREADME.md.md#,-
74,58,arviAgilaThememasterREADME.md.md,##### ACTIVE TAB - TEXT COLOR (default: pink),arviAgilaThememasterREADME.md.md##### ACTIVE TAB - TEXT COLOR (default: pink),"3,6"
74,59,arviAgilaThememasterREADME.md.md,#,arviAgilaThememasterREADME.md.md#,-
74,60,arviAgilaThememasterREADME.md.md,##### MODIFIED TAB - ICON MARKER COLOR (default: light blue),arviAgilaThememasterREADME.md.md##### MODIFIED TAB - ICON MARKER COLOR (default: light blue),3
74,61,arviAgilaThememasterREADME.md.md,#,arviAgilaThememasterREADME.md.md#,-
74,62,arviAgilaThememasterREADME.md.md,##### AUTOCOMPLETE - KEYWORD COLOR (default: white),arviAgilaThememasterREADME.md.md##### AUTOCOMPLETE - KEYWORD COLOR (default: white),3
74,63,arviAgilaThememasterREADME.md.md,#,arviAgilaThememasterREADME.md.md#,-
74,64,arviAgilaThememasterREADME.md.md,##### SCROLLBAR COLORS (default: theme based color),arviAgilaThememasterREADME.md.md##### SCROLLBAR COLORS (default: theme based color),3
